,loss,accuracy,val_loss,val_accuracy
0,1.0764508247375488,0.4621514081954956,1.0537819862365723,0.39393940567970276
1,0.9870654940605164,0.4661354720592499,0.9516531229019165,0.6515151262283325
2,0.8328230977058411,0.7250996232032776,0.794316828250885,0.6666666865348816
3,0.6305752396583557,0.8446215391159058,0.6650987267494202,0.6969696879386902
4,0.4474685788154602,0.8804780840873718,0.5978312492370605,0.7121211886405945
5,0.35661256313323975,0.8725099563598633,0.5749814510345459,0.7272727489471436
6,0.29571422934532166,0.892430305480957,0.5516774654388428,0.7878788113594055
7,0.26122742891311646,0.912350594997406,0.5126261711120605,0.7424242496490479
8,0.23266229033470154,0.9402390718460083,0.5658950209617615,0.6666666865348816
9,0.22130997478961945,0.9322709441184998,0.511077880859375,0.6969696879386902
10,0.18511664867401123,0.9322709441184998,0.48689380288124084,0.8484848737716675
11,0.1761864274740219,0.9362549781799316,0.44733959436416626,0.8181818127632141
12,0.15277980268001556,0.9402390718460083,0.4410521984100342,0.8484848737716675
13,0.14861206710338593,0.9442231059074402,0.3990080654621124,0.8333333134651184
14,0.14006440341472626,0.9521912336349487,0.4118232727050781,0.8333333134651184
15,0.12904423475265503,0.9521912336349487,0.41740521788597107,0.8484848737716675
16,0.13547194004058838,0.9482071995735168,0.4853329062461853,0.8030303120613098
17,0.1257290095090866,0.9521912336349487,0.35417255759239197,0.8787878751754761
18,0.09247046709060669,0.9641434550285339,0.40326380729675293,0.8939393758773804
19,0.10522639006376266,0.9521912336349487,0.3389101028442383,0.8787878751754761
20,0.10261765122413635,0.9641434550285339,0.34204554557800293,0.8787878751754761
21,0.07186362147331238,0.9721115827560425,0.33446258306503296,0.9090909361839294
22,0.06990191340446472,0.980079710483551,0.32326021790504456,0.9090909361839294
23,0.0697723999619484,0.9840637445449829,0.34916040301322937,0.9090909361839294
24,0.05029730126261711,0.9920318722724915,0.3134162127971649,0.9090909361839294
25,0.04951482638716698,0.9880478382110596,0.34471777081489563,0.8787878751754761
26,0.039650432765483856,0.9960159659385681,0.3302857577800751,0.9090909361839294
27,0.0356888622045517,0.9960159659385681,0.32680660486221313,0.9090909361839294
28,0.04381833225488663,0.9880478382110596,0.29394790530204773,0.9242424368858337
29,0.03168531879782677,0.9920318722724915,0.29365524649620056,0.9242424368858337
30,0.0316498726606369,0.9960159659385681,0.37872371077537537,0.9090909361839294
31,0.02453404851257801,1.0,0.3166196048259735,0.8787878751754761
32,0.02761903591454029,0.9960159659385681,0.3081103563308716,0.8939393758773804
33,0.024406643584370613,1.0,0.3457629680633545,0.9090909361839294
34,0.018710743635892868,1.0,0.308500736951828,0.9090909361839294
