,loss,accuracy,val_loss,val_accuracy
0,1.096015453338623,0.45816734433174133,1.0914206504821777,0.39393940567970276
1,1.067968487739563,0.44223108887672424,1.0530856847763062,0.39393940567970276
2,0.9583497047424316,0.5338645577430725,0.8895214796066284,0.6060606241226196
3,0.6913452744483948,0.737051784992218,0.6592923998832703,0.6818181872367859
4,0.4229559898376465,0.8326693177223206,0.7082129120826721,0.6060606241226196
5,0.3525563180446625,0.8804780840873718,0.6039422750473022,0.7272727489471436
6,0.2856045365333557,0.8964143395423889,0.5747161507606506,0.7424242496490479
7,0.2563967704772949,0.9003984332084656,0.5330541729927063,0.8181818127632141
8,0.21646641194820404,0.9043824672698975,0.5413811206817627,0.8030303120613098
9,0.19950413703918457,0.912350594997406,0.43721795082092285,0.8787878751754761
10,0.17620056867599487,0.9402390718460083,0.43518221378326416,0.8484848737716675
11,0.16101932525634766,0.9482071995735168,0.44968822598457336,0.8484848737716675
12,0.1559896320104599,0.9362549781799316,0.43645432591438293,0.8333333134651184
13,0.20009343326091766,0.912350594997406,0.5871433615684509,0.6818181872367859
14,0.16141057014465332,0.9402390718460083,0.46033576130867004,0.8030303120613098
15,0.12605218589305878,0.9561753273010254,0.3994715213775635,0.8484848737716675
16,0.12481313943862915,0.9482071995735168,0.43855878710746765,0.8484848737716675
17,0.12888731062412262,0.9521912336349487,0.761092483997345,0.6818181872367859
18,0.18021440505981445,0.9402390718460083,0.4934532344341278,0.8484848737716675
19,0.10748028755187988,0.9521912336349487,0.37846457958221436,0.8636363744735718
20,0.0794268324971199,0.9760956168174744,0.3869148790836334,0.9090909361839294
21,0.06390772759914398,0.9721115827560425,0.3901043236255646,0.8484848737716675
22,0.0854310467839241,0.9681274890899658,0.4259282946586609,0.8636363744735718
23,0.047461554408073425,0.9880478382110596,0.38128817081451416,0.9090909361839294
24,0.03868815675377846,0.9960159659385681,0.40798866748809814,0.8787878751754761
