,loss,accuracy,val_loss,val_accuracy
0,85.00091552734375,0.37051793932914734,46.06914138793945,0.469696968793869
1,53.334442138671875,0.4183267056941986,32.86244583129883,0.40909090638160706
2,20.5595645904541,0.4183267056941986,10.552848815917969,0.3333333432674408
3,11.463500022888184,0.4501992166042328,11.733277320861816,0.560606062412262
4,10.734810829162598,0.525896430015564,9.396568298339844,0.3333333432674408
5,4.962863445281982,0.56175297498703,3.071550130844116,0.6515151262283325
6,0.9040548801422119,0.7928286790847778,1.009020209312439,0.7878788113594055
7,0.5850242972373962,0.8406374454498291,0.7089516520500183,0.7727272510528564
8,0.7813284397125244,0.804780900478363,1.8021221160888672,0.6818181872367859
9,1.466052532196045,0.717131495475769,1.7931174039840698,0.6969696879386902
10,3.3135547637939453,0.5896414518356323,2.3371920585632324,0.6515151262283325
11,1.3265845775604248,0.7450199127197266,1.8842202425003052,0.8181818127632141
12,2.121352195739746,0.717131495475769,3.0422093868255615,0.5757575631141663
