,loss,accuracy,val_loss,val_accuracy
0,1.0193836688995361,0.5737051963806152,1.0957411527633667,0.39393940567970276
1,0.7233955264091492,0.7689242959022522,1.0905836820602417,0.39393940567970276
2,0.4227231740951538,0.8725099563598633,1.079071044921875,0.39393940567970276
3,0.3313283622264862,0.8764940500259399,1.0718120336532593,0.39393940567970276
4,0.2718753218650818,0.892430305480957,1.0605590343475342,0.39393940567970276
5,0.2296636551618576,0.9043824672698975,1.066007137298584,0.39393940567970276
6,0.20999231934547424,0.9083665609359741,1.0573536157608032,0.39393940567970276
7,0.14518289268016815,0.9521912336349487,1.0314040184020996,0.39393940567970276
8,0.14864231646060944,0.9482071995735168,1.0410101413726807,0.39393940567970276
9,0.1274508684873581,0.9561753273010254,1.031807541847229,0.39393940567970276
10,0.10856222361326218,0.9681274890899658,1.0079909563064575,0.39393940567970276
11,0.12535293400287628,0.9482071995735168,1.0355374813079834,0.39393940567970276
12,0.10711655020713806,0.9601593613624573,0.9900057315826416,0.39393940567970276
13,0.10052093863487244,0.9721115827560425,0.9849127531051636,0.39393940567970276
14,0.08163206279277802,0.9601593613624573,0.9757177233695984,0.39393940567970276
15,0.12205679714679718,0.9402390718460083,1.0005813837051392,0.39393940567970276
16,0.06852271407842636,0.9760956168174744,0.9691834449768066,0.40909090638160706
17,0.06688062846660614,0.9681274890899658,0.9489311575889587,0.40909090638160706
18,0.07395743578672409,0.9721115827560425,0.9245052337646484,0.40909090638160706
19,0.07159243524074554,0.9681274890899658,0.9300850629806519,0.42424243688583374
20,0.046641379594802856,0.9840637445449829,0.8579912185668945,0.469696968793869
21,0.04554741084575653,0.9880478382110596,0.8596739172935486,0.4848484992980957
22,0.040227260440588,0.9880478382110596,0.7361060380935669,0.6818181872367859
23,0.04774625226855278,0.9880478382110596,0.7045052647590637,0.6969696879386902
24,0.03931958228349686,0.9880478382110596,0.7144360542297363,0.6666666865348816
25,0.023660743609070778,0.9960159659385681,0.6226320266723633,0.7424242496490479
26,0.023842770606279373,0.9960159659385681,0.5671810507774353,0.7727272510528564
27,0.015249875374138355,1.0,0.5595667362213135,0.7727272510528564
28,0.023427709937095642,0.9960159659385681,0.4944359064102173,0.7727272510528564
29,0.01975514553487301,0.9960159659385681,0.45178642868995667,0.7878788113594055
30,0.016843028366565704,1.0,0.43093305826187134,0.8181818127632141
31,0.0200800783932209,1.0,0.2821260988712311,0.939393937587738
32,0.029150351881980896,0.9880478382110596,0.333011269569397,0.8787878751754761
33,0.013809123076498508,1.0,0.23200303316116333,0.939393937587738
34,0.010492278262972832,1.0,0.260573148727417,0.9242424368858337
35,0.012844943441450596,1.0,0.25259700417518616,0.939393937587738
36,0.014331530779600143,1.0,0.19680435955524445,0.9242424368858337
37,0.009605858474969864,1.0,0.19643129408359528,0.939393937587738
38,0.030664077028632164,0.9920318722724915,0.1975698620080948,0.939393937587738
39,0.013684507459402084,0.9960159659385681,0.28124138712882996,0.8939393758773804
40,0.009624268859624863,1.0,0.22976535558700562,0.9242424368858337
41,0.011114964261651039,1.0,0.22154578566551208,0.9090909361839294
42,0.009527082554996014,1.0,0.20715008676052094,0.939393937587738
